emp_change1,emp_change10,realw_change1,realw_change10
-0.16159999999999997,-0.16243000000000052,0.4229851946924601,0.41484127142672467
-1.2197000000000031,-1.1873599999999982,0.41006372655176815,0.4025103412146791
-6.0190000000000055,-6.123170000000073,0.3936171133032129,0.3977109556895675
-35.61250000000018,-34.75796999999966,0.40925440409604885,0.40316620618643384
-0.7275000000000063,-0.7749900000000025,0.38616965124993463,0.41044273008723486
-0.1291000000000011,-0.1277000000000008,0.4105564547331131,0.3863498332505211
-1.350999999999999,-1.3376999999999981,0.4148882309170654,0.41409207839662177
-1.8044000000000153,-1.6497599999999863,0.4227815621096642,0.3994155715584924
-0.44119999999999493,-0.47975999999999885,0.3912937490866186,0.40352974744692904
-3.2993999999999915,-3.2919899999999984,0.40547574853404544,0.40681906974284754
-2.474400000000003,-2.4550800000000095,0.4011363792174816,0.4005528794003954
-3.4904999999999973,-3.3813299999999913,0.4055678873267965,0.3971017179578151
-1.596900000000005,-1.5735699999999895,0.3982328327481577,0.3948683758880911
-2.676900000000046,-2.727739999999983,0.4035966763245913,0.40504775793290815
-0.22129999999999939,-0.14780000000000015,0.5228823768083535,0.38399488070957055
-0.054199999999999804,-0.03528999999999982,0.5759763403511586,0.4125725474884989
-4.896400000000028,-4.739629999999977,0.4101091878635277,0.4027089795588079
-0.5075999999999965,-0.4954099999999997,0.4200564323016298,0.4169203483768369
-4.232100000000003,-4.128360000000043,0.4037434309945187,0.39795422626878185
-17.02909999999997,-17.061639999999898,0.4003373104396246,0.40110686364485115
-6.046199999999999,-5.880939999999896,0.4132552704116277,0.40586473594548256
-12.986299999999801,-13.284770000000208,0.39589600312250894,0.4023796978222416
-1.539999999999992,-1.4656200000000013,0.41188628316577436,0.3971725874220233
-0.8588999999999913,-0.8241400000000141,0.4115261642096302,0.398567394464
-0.3912000000000013,-0.28463999999999956,0.5180146833384969,0.41336736747672465
-1.574700000000007,-1.5417300000000012,0.4166603500888266,0.40659788936328045
-22.34979999999996,-22.360670000000027,0.40352548289994683,0.40357225526270746
-4.175299999999993,-4.34069999999997,0.38252365760735874,0.3932725018799266
-0.4930000000000021,-0.5107100000000031,0.39591194080426106,0.4124568911837656
-1.6769999999999925,-1.6407700000000034,0.4039455357934596,0.4016030523867675
-0.20749999999999957,-0.22431999999999874,0.33558502027373205,0.3850468641405813
-2.207400000000007,-2.0343300000000113,0.4246415073124288,0.40434240608655525
-9.588399999999979,-9.832120000000032,0.392310490768244,0.39823897958364274
-4.830199999999991,-4.797390000000007,0.40572870192019383,0.4042331284825895
-0.6291999999999973,-0.7861499999999921,0.3512682301184178,0.411238503348188
-18.696300000000065,-18.42184999999995,0.4037558852609813,0.4001330987953189
-0.11350000000000016,-0.10971000000000153,0.41110252640019773,0.38380299376779003
-93.25080000000162,-93.62888000000021,0.4024534835889826,0.4034958085843199
-2.4864000000000033,-2.7846600000000308,0.37258778441524587,0.4024870882220588
-2.249600000000015,-2.167279999999977,0.4165217697928769,0.40924697914006547
-1.196700000000007,-1.2591899999999896,0.38528821829701965,0.40364378481498875
-1.147599999999997,-1.2875899999999945,0.37784961426319263,0.4117338123265535
-9.294999999999959,-9.397550000000024,0.4015615502024783,0.403465763798061
-1.2690000000000055,-1.2648300000000035,0.40459026083310423,0.4054668970300934
-4.1673999999999864,-4.147840000000031,0.4021388647297286,0.4012569724102688
-0.4532999999999987,-0.3176099999999984,0.5583678335231212,0.4247425990839604
-1.9817000000000178,-1.8470000000000084,0.4096387342768182,0.3911383553805603
-1.2924000000000007,-1.2033699999999925,0.424190921361145,0.40867252842686774
-4.258800000000008,-4.136689999999987,0.4033667086287718,0.3987818788390829
-1.061000000000007,-0.8577299999999894,0.4513813675416145,0.3934475261671233
-2.1355000000000075,-2.0352900000000034,0.4093868416604307,0.3990664591631443
-6.011500000000069,-6.159960000000069,0.3915979338941389,0.39889940633226484
-0.06800000000000139,-0.25992000000000104,0.20885518790205726,0.3896511084924503
-2.762100000000032,-2.760059999999953,0.4011269185145938,0.4016925428458773
-0.2807999999999993,-0.2457199999999986,0.4486629821851995,0.42557731164811763
-7.283999999999992,-7.093619999999987,0.40965483500068345,0.4030377010717068
-2.7860999999999763,-2.6902000000000044,0.4067982813730442,0.3979967848516841
-16.251400000000103,-15.90023999999994,0.40991301862021157,0.4049464983589379
-4.107500000000016,-4.371849999999995,0.3902922178620649,0.40688477846659854
-61.58349999999973,-62.61290000000008,0.3928796105276744,0.39727172136978517
-25.444500000000062,-25.679039999999986,0.3994644103170186,0.40131165263486146
-4.868600000000015,-4.732590000000016,0.4201724716336619,0.41278643614914845
-1.011499999999998,-1.1011299999999977,0.3791589832206732,0.3980383669590859
-4.640999999999963,-4.402499999999975,0.41544938099395967,0.402127257971685
-28.265300000000025,-28.139820000000327,0.4010134678529065,0.40067138774335653
-3.2350999999999885,-3.0574300000000108,0.4187857643110915,0.39927096572536236
-4.925700000000006,-5.007159999999999,0.39786827044552275,0.4017411311844965
-0.6809999999999974,-0.7195199999999886,0.3712668291144583,0.39113894433930874
-0.34969999999999857,-0.46385000000000076,0.34610295808363833,0.3987624626835551
-0.9646000000000043,-1.0777400000000057,0.3794231789195024,0.4076410974772626
-0.9296999999999969,-0.8795300000000026,0.4289440976103176,0.4115396319175124
-4.699700000000007,-5.1450399999999945,0.3797841592361406,0.39913900461145957
-3.740000000000009,-3.3081899999999678,0.44113935296732354,0.4048522723429704
-0.13210000000000122,-0.13266000000000133,0.3864269870978543,0.42574069869851794
-2.200400000000002,-2.153559999999999,0.4072712372541032,0.40418693079014023
-2.865000000000009,-2.8578699999999913,0.3866467883331337,0.39020671272480545
-2.163599999999974,-2.0622999999999934,0.40912328392210817,0.400040975214333
-0.17480000000000118,-0.12457999999999991,0.5095660563692261,0.38988202462624244
-0.747399999999999,-0.5688200000000023,0.5162562101065582,0.4200686335813053
-1.6031999999999869,-1.8626100000000179,0.3680239398000662,0.40552136986093945
-0.8696000000000055,-0.7763300000000015,0.44058908886095427,0.4092560955947455
-1.1144999999999925,-1.3211399999999998,0.3754079344230332,0.41575130811517536
-4.622899999999959,-4.357680000000016,0.4214874149700121,0.4081212025946801
-0.9984000000000037,-1.2057899999999933,0.33541870955484665,0.3849378137926518
-1.0947000000000031,-1.064700000000002,0.40216864146838116,0.403871190175642
-14.711199999999963,-14.941670000000158,0.39765725423601683,0.4019929423021207
-0.9486999999999881,-0.992449999999991,0.3776534643545215,0.39691446737752933
-3.0921000000000163,-3.022269999999992,0.4097834503099085,0.40320838230669676
-0.7796999999999912,-0.8274100000000004,0.3736632080654667,0.3883692890999102
-14.570599999999786,-14.246740000000045,0.4057332443336392,0.3997981313812904
-2.912399999999991,-3.1174199999999814,0.38745299436020453,0.4035410209193291
-2.8451000000000306,-2.6936199999999815,0.42533081299329645,0.4107470120209955
-6.4336000000000695,-6.404040000000009,0.3964288410855943,0.39552332375811794
-1.2453000000000003,-1.1850199999999944,0.42268118643966623,0.41281368980679023
-6.254599999999982,-6.2924600000000055,0.3975721581207514,0.3986572902585417
-3.0167000000000144,-2.80364000000003,0.4183502957618934,0.39876394836770857
-2.628600000000006,-2.6189200000000312,0.40032359998802836,0.40384110094040526
-5.803099999999972,-5.885760000000005,0.397395622731489,0.4007066565342665
-2.682600000000008,-2.515650000000022,0.4308590205549523,0.4090123449723926
-3.855200000000025,-3.8910599999999818,0.4019131476524551,0.4053792111565535
-2.057900000000018,-1.8373699999999928,0.41770844215074376,0.39427642522498196
-1.2501000000000033,-1.4305699999999888,0.38281546982601444,0.40802895931719707
-1.5413000000000068,-1.540459999999996,0.38944958262892015,0.388186223332343
-5.209900000000005,-4.885370000000023,0.4112839729754958,0.3939313099668773
-1.2376000000000005,-1.0364900000000006,0.43404983475330283,0.384026931880177
-0.7716999999999956,-0.7165900000000107,0.4235827793242608,0.40077167681960013
-0.4776999999999987,-0.5245699999999971,0.37771568708828696,0.41579296132623345
-0.8064999999999998,-0.830370000000002,0.3967698581653689,0.4034750101701512
-2.9943999999999846,-2.857379999999978,0.41846913459324675,0.4059554120418918
-4.3659999999999854,-4.050130000000024,0.4176807333325039,0.4003306215219604
-8.940699999999993,-9.472250000000031,0.3897924594833402,0.4029940001075927
-2.438299999999998,-2.204499999999996,0.42843898878290876,0.3992062653742634
-8.51299999999992,-8.281110000000012,0.4056218906990372,0.4002813872592492
-3.3029000000000224,-3.466889999999978,0.37915208797840716,0.3940599498498898
-0.8397999999999968,-1.067149999999998,0.33042307173267726,0.3843297126120859
-2.4458999999999946,-2.2677300000000002,0.4233413105164896,0.40214803229583485
-3.672799999999995,-3.4026400000000194,0.418108842442555,0.39817505073922455
-6.877299999999991,-7.061910000000012,0.38584702320820785,0.3951737341511885
-3.598000000000013,-3.5727699999999913,0.40409787462216684,0.4040085026881357
-11.689300000000003,-11.139009999999871,0.4138902274390732,0.40071786706741275
-3.27049999999997,-3.384010000000046,0.3807826642766132,0.39285476455914736
-1.7442000000000064,-1.6590999999999951,0.4199700247053295,0.406074443527249
-4.59620000000001,-4.558840000000032,0.4084824164876988,0.4071740394048895
-0.8474999999999966,-0.9025899999999893,0.379956161688888,0.40205122439413987
-0.40090000000000003,-0.3122800000000012,0.4596646981318342,0.3941990236342452
-1.3355000000000103,-1.2375499999999988,0.42782398998655324,0.40714861384987255
-2.6889999999999645,-2.604190000000017,0.4061282308231773,0.4000525251615983
-7.286500000000046,-7.723329999999919,0.38621746151978886,0.3995518812688337
-0.9612000000000052,-1.18262,0.33829730297549876,0.3870141437155139
-1.8419000000000096,-2.117199999999997,0.3721384907129366,0.40818506062190174
-2.0186999999999955,-2.093560000000025,0.38905686718369026,0.3973995642142514
-0.29439999999999955,-0.34105000000000274,0.40165791638908654,0.4325718732886896
-1.5593000000000075,-1.6057900000000132,0.4183191982039203,0.42267410884893053
-2.443899999999985,-2.526309999999995,0.3942723849945873,0.4038423694908255
-2.320999999999998,-2.4646899999999903,0.38787188712192666,0.4021459260895366
-10.441699999999969,-10.23424,0.40533514044662766,0.3996988410431612
-4.327499999999986,-3.977800000000002,0.4247565039805723,0.40258880380303896
-2.3357000000000028,-2.1578400000000215,0.4213242054851518,0.39775765301328647
-1.5511999999999944,-1.6911599999999964,0.3805532953067736,0.39729608628873425
-7.178800000000024,-6.607960000000048,0.42835137308319116,0.4043898217262809
-0.7942999999999927,-1.043229999999994,0.3317632288329042,0.38654779620674873
-1.4250999999999863,-1.3847800000000063,0.4136223320417409,0.4074570437972769
-1.510200000000026,-1.6539300000000026,0.38204073178349507,0.4068645202732757
-3.4758999999999673,-3.6844899999999825,0.38573635916812066,0.3989079731607781
-2.1329000000000065,-2.346330000000023,0.3747952491740758,0.39990491019168406
-1.8862000000000023,-1.9483700000000113,0.37942441459510867,0.39263554995874195
-2.773899999999969,-2.6726099999999633,0.417153054524233,0.40528289242087734
-1.4951000000000079,-1.6908300000000054,0.3704737696027083,0.40670094161483483
-0.19640000000000057,-0.1714999999999982,0.43388575784877315,0.41534024328708785
-0.7073000000000036,-0.8045500000000061,0.36626627371290077,0.3954174236994401
-0.8462000000000103,-0.8427000000000078,0.40189032290178783,0.39752819966552
-0.21160000000000068,-0.2933500000000002,0.32088057718846485,0.4041827076551652
-1.0304000000000002,-1.2129499999999922,0.3596600937074701,0.39516553492757733
-12.06510000000003,-12.632080000000087,0.38423397935722914,0.39627946714313467
-0.5003000000000029,-0.45658000000000243,0.3974286486327472,0.38228829630986283
-0.6067000000000036,-0.7516399999999948,0.35294340876836916,0.40183542563045904
-2.8145000000000095,-3.2743999999999573,0.35686509308936465,0.3939027949045659
-23.332400000000234,-23.14368999999988,0.39969586033459237,0.3973927239117936
-2.7959999999999923,-2.7054200000000037,0.40453936829101256,0.3913549813362005
-0.2223000000000006,-0.29695999999999856,0.3694536451547714,0.4325381206972567
-0.9141000000000048,-0.8257799999999946,0.4582800999588299,0.41587979858679347
-3.009200000000021,-3.064589999999953,0.3970659189921566,0.4013408766154969
-1.0471000000000004,-1.437640000000016,0.3156611874934434,0.3889195027078962
-14.11669999999981,-14.230949999999893,0.39275871751405234,0.3963465814005085
-2.007000000000005,-2.198209999999989,0.372560435918845,0.39815878781359615
-0.6051000000000002,-0.5978199999999987,0.41074143651496087,0.39989866102214666
-13.28060000000005,-13.07863999999995,0.4014034238866371,0.3956028258216504
-2.9757999999999925,-3.0763900000000035,0.3851389402870886,0.3931984853847048
-0.8598999999999961,-0.6470500000000072,0.4801111441941952,0.39719815183516527
-3.0966999999999985,-3.0271099999999933,0.4098532608599825,0.40423591496381306
-4.573500000000024,-4.981690000000015,0.3745556434806119,0.39542552880638127
-1.7014999999999816,-1.5771599999999921,0.41877514233070734,0.39390604291531517
-1.6573000000000206,-1.726569999999981,0.3990856717954516,0.408302007350847
-0.5975999999999999,-0.5037599999999998,0.49580693622186534,0.4361219743379108
-1.0373000000000019,-1.2506900000000059,0.3501194346139158,0.3953021771626819
-0.7913999999999959,-0.7091200000000057,0.4643808637144531,0.4328362756728099
-4.875599999999963,-4.641860000000008,0.40299263867522583,0.39071975034643547
-0.23579999999999757,-0.32641000000000275,0.3515374409828409,0.41359027568099727
-1.6278000000000077,-1.7271000000000072,0.3832942629414138,0.39543830461628016
-6.261200000000031,-6.219830000000002,0.4008655702619768,0.40060891330231385
-1.9773999999999887,-2.0274200000000064,0.3879216294425891,0.39049498119814174
-2.5319000000000074,-2.6931399999999712,0.39053272331475153,0.4053629573983475
-1.3371999999999957,-1.2837199999999882,0.40476972604759354,0.3978022159166317
-4.641999999999996,-4.7359200000000214,0.4037188034714756,0.4102142391692265
-1.721400000000017,-2.0682899999999904,0.35543152527575117,0.4021148070766811
-1.193799999999996,-1.0826100000000025,0.4157344610379976,0.38911079750627575
-17.0766000000001,-17.33177999999998,0.39313096793260893,0.3963480642245054
-11.403700000000072,-11.20385999999985,0.40682258496551604,0.40037979384364153
-1.5966999999999985,-1.7786600000000021,0.36939961515525255,0.40434280312566795
-7.7374999999999545,-7.524000000000001,0.4111855917842355,0.4037179910498123
-6.455199999999991,-5.7340299999999615,0.42498368366181705,0.3903412169906195
-3.7327000000000226,-3.7295199999999795,0.404615114843776,0.40425103976564625
-1.1088999999999913,-0.8783600000000007,0.4845829824046799,0.41263270383091744
-0.9084000000000003,-0.9824299999999937,0.37625500350724206,0.3927657373165916
-5.701000000000022,-6.079050000000052,0.3791750508492786,0.39544642629074644
-2.3748999999999967,-2.4594800000000134,0.3915187243239471,0.40129412980351997
-2.038199999999989,-2.3034299999999917,0.38108250214530237,0.4135661069592178
-0.9759999999999991,-1.0037400000000076,0.38630597914315334,0.3890679433047328
-0.05059999999999998,-0.022229999999999972,0.6461878030793899,0.38615576240010885
-4.344800000000021,-4.367599999999982,0.4047252433127646,0.40084893147604994
-4.166399999999953,-4.03728000000001,0.40859284244891825,0.40053990492943115
-1.2257999999999925,-1.193470000000005,0.4219815561816054,0.410260146845709
-5.023200000000031,-4.944069999999954,0.39898393479249616,0.3972930428072896
-37.441499999999905,-36.272309999999834,0.4050054756650434,0.39670224722700986
-4.044199999999989,-4.177250000000015,0.3947798726286811,0.4047567579037459
-48.24529999999959,-46.80953999999929,0.4065978459203645,0.39896111469366335
-11.653099999999995,-11.549549999999954,0.4019919391722748,0.3998770607482216
-2.8525999999999954,-3.0494599999999537,0.37862881987038577,0.3985135721545463
-5.163199999999961,-5.250620000000026,0.39322783277713214,0.3961027543442963
-1.334299999999999,-1.150279999999995,0.44195503773285516,0.40202040867376443
-4.439799999999991,-4.745699999999999,0.3812166277745721,0.39847703621054276
-4.038000000000011,-3.9459900000000516,0.40103362725942837,0.39787801774811005
-45.69329999999991,-45.59687000000031,0.3984608144140811,0.39716073651843153
-2.640199999999993,-2.866610000000037,0.3870386253932212,0.40963384928420776
-4.837799999999959,-5.0216800000000035,0.3924872742072205,0.4029832543888556
-3.4658999999999764,-3.6500599999999963,0.38726309354615296,0.4000959429391715
-0.9386000000000081,-0.7346900000000005,0.47768186948482505,0.3932319385397731
-3.442799999999977,-3.284850000000006,0.4033811224308126,0.39301926240924434
-11.387500000000045,-11.7665199999999,0.3889201467278225,0.39891946552417235
-11.18509999999992,-10.980009999999993,0.39774272828874135,0.3946239803528151
-1.7913000000000068,-1.7548400000000015,0.41166118597300017,0.40726894908760247
-1.320600000000013,-1.4611899999999878,0.37562388747813813,0.3988537659523228
-0.31859999999999644,-0.32594999999999885,0.39215892240114236,0.3982007201743354
-1.245199999999997,-1.1132500000000078,0.43380737232061595,0.39300088415483714
-2.606800000000021,-2.363589999999988,0.41144676943185576,0.38867010520613476
-4.300899999999956,-4.571680000000015,0.38283400487053587,0.39274838405261026
-2.7819999999999823,-2.5745600000000195,0.41450613952518367,0.3941051341276758
-2.4913999999999987,-2.7772600000000125,0.3755752432605064,0.4032727883060305
-4.183799999999962,-4.087769999999978,0.41481263737332963,0.4106332222167275
-3.7098000000000297,-3.5897899999999936,0.40101463785031655,0.39171302893881155
-5.8075000000000045,-6.177459999999996,0.37959907815268146,0.39401211141634196
-7.030000000000086,-7.061970000000088,0.3983039000890587,0.39795043767916205
-4.606699999999989,-4.475770000000011,0.3955409138978849,0.3884626083343612
-2.16070000000002,-1.9299399999999878,0.42130606481780575,0.39579116059440533
-0.796599999999998,-0.9398600000000101,0.3724308337408111,0.4063862675376839
-2.3156000000000176,-2.246789999999976,0.4061448590774841,0.4006361727672436
-1.448299999999989,-1.588499999999982,0.3927930007965541,0.41587139027625675
-7.098699999999894,-7.027180000000044,0.3952901888773175,0.3935204336104059
-1.5045000000000073,-1.2817699999999945,0.43758125222754796,0.3896497111830266
-2.186800000000005,-1.889409999999998,0.44144799824126224,0.397804639698518
-1.0849999999999937,-1.1267400000000123,0.38367990386718454,0.38638168967624065
-4.018500000000017,-4.292599999999993,0.37583081325021084,0.39282467035441915
-2.788099999999986,-2.624059999999986,0.4165793979634236,0.40203772783011793
-1.8864999999999839,-1.9454500000000223,0.39045238695001316,0.40018842763720475
-8.586199999999963,-8.445079999999962,0.40218041319302067,0.39648287803539795
-0.4674000000000049,-0.3612399999999951,0.4558354838897438,0.3930212687881296
-1.7682000000000073,-1.88218999999998,0.3828378658926601,0.40155694639114614
-2.043599999999998,-1.864530000000002,0.4470483401878278,0.41742102256010494
-2.6988000000000056,-3.1081399999999917,0.36263751783431886,0.3940109962271787
-4.0471,-3.9983500000000163,0.3910636811226498,0.39089205201900956
-1.1602000000000032,-1.2993400000000008,0.37715251902483704,0.3984401305795249
-1.6092999999999904,-1.5028400000000204,0.4123129939757719,0.39557095076370175
-1.8930000000000007,-1.7169199999999876,0.40780357639387255,0.38047368451401553
-0.3271999999999977,-0.4113799999999941,0.3431915425540888,0.3997312307139511
-0.5039999999999978,-0.590200000000003,0.36400183831075683,0.39660501428608885
-1.835800000000006,-1.6663800000000037,0.4120097462439798,0.38525788446759357
-3.0593000000000075,-3.042920000000038,0.39750613267266477,0.392815383769185
-0.9409000000000134,-0.8933099999999996,0.4168960364828944,0.40008527588166753
-0.30100000000000193,-0.3189300000000017,0.37234932730294545,0.38355354394876695
-0.99969999999999,-0.9170699999999954,0.43295696057081834,0.4083462263764881
-0.8790000000000049,-0.8377700000000061,0.43693253790482167,0.4294163052905198
-1.073999999999998,-1.1714199999999977,0.35299956259478016,0.38337857142327625
-1.0257000000000005,-1.093119999999999,0.39621293128750956,0.4052943045569357
-4.5702,-4.2585300000000075,0.4082113806967991,0.39124681605933187
-0.35139999999999816,-0.33574000000000126,0.4560485701321726,0.4457968367757914
-0.4490000000000052,-0.5095600000000005,0.34174620046443227,0.3738034707513771
-18.384000000000015,-18.116300000000138,0.39978745388442594,0.39464983230868
-5.1370000000000005,-4.90598,0.4204498607915941,0.40367849278879486
-1.3547999999999973,-1.2382300000000015,0.40806222044158513,0.3922197339229605
-0.18839999999999968,-0.1696799999999996,0.45526235593726927,0.4102024439317731
-0.48679999999999524,-0.6101299999999981,0.35134719953926474,0.3958621903125792
-4.164799999999957,-4.24336999999997,0.3988434018585174,0.40257156544956096
-1.6379999999999768,-1.6016600000000096,0.38713411882476123,0.38121928372296665
-4.458300000000008,-4.399670000000015,0.40341785008128905,0.39405988872442954
-7.4343000000000075,-7.038049999999998,0.40959227413508437,0.3936745961568233
-0.1730999999999998,-0.1420300000000001,0.45606039742838167,0.4028982500304368
-2.495399999999961,-2.673819999999978,0.37484148994919586,0.393003322921226
-0.6587000000000032,-0.5967300000000009,0.4200816621411363,0.3982503070618426
-4.985400000000027,-5.0276099999999815,0.39648931289002487,0.3963666973698432
-0.8562999999999903,-0.8295999999999992,0.4029365995886325,0.3899989582854646
-1.9243000000000166,-1.9717200000000048,0.4071897816261938,0.41123351110812223
-1.8251999999999953,-1.7638499999999908,0.4120045684568252,0.40172144645316266
-4.600900000000024,-4.763230000000021,0.3842417639328133,0.3927583670008339
-0.580299999999994,-0.499369999999999,0.41282647677201023,0.38317359395718675
-17.35129999999981,-16.849189999999908,0.4079017322813794,0.39863018416488316
-0.75,-0.8110400000000055,0.3687463067408192,0.3895940540430409
-15.508199999999988,-15.227840000000015,0.40145422719115587,0.3978454164894618
-4.648199999999974,-4.660349999999994,0.4020456281774054,0.4018477647380836
-7.981499999999983,-7.69695999999999,0.4051098537394937,0.39599945206030274
-0.26030000000000086,-0.23751000000000033,0.4256975669558294,0.4162470501018589
-2.191599999999994,-1.985319999999973,0.42642950649900424,0.3994899354775594
-2.113400000000013,-2.049059999999997,0.4014432809767543,0.39391459177289256
-0.37950000000000017,-0.4302799999999962,0.3575088183070063,0.39577923482585486
-0.6681999999999988,-0.624769999999998,0.4064845187128796,0.39396591522522506
-0.7426999999999992,-0.5706500000000005,0.47617263253039166,0.4014636882184286
-1.171900000000008,-1.2152600000000007,0.39205326263596074,0.40613906467055205
-0.5357000000000056,-0.5714499999999987,0.3741673110728039,0.39293361760375234
-2.1004000000000076,-2.2925400000000025,0.37520103126926774,0.3976048076471894
-0.34070000000000533,-0.36968000000000245,0.3612033903236833,0.3698612856709804
-2.3954000000000235,-2.32226,0.40489320519130345,0.3963214592142439
-2.796999999999997,-2.3302300000000002,0.4494957148069245,0.3978316043917518
-1.308700000000016,-1.5893100000000118,0.34263321353582565,0.3920826123736454
-3.922399999999982,-3.7586499999999887,0.40584125239833124,0.39571763063575016
-0.9151000000000096,-0.7617000000000047,0.4618036052663088,0.40463672212873725
-4.090399999999988,-4.179560000000038,0.39306706464943275,0.395290158610484
-2.304000000000002,-2.256239999999991,0.40907768800058086,0.4073963125897251
-8.607799999999997,-9.194579999999974,0.37510860585139305,0.38955951591228555
-108.79179999999906,-106.6201000000001,0.40240479655819783,0.39733960160937
-4.289799999999957,-3.9912100000000237,0.4098946045832941,0.39213875499433115
-0.7443000000000097,-0.8687200000000104,0.35876889587465044,0.3980044732603716
-1.2638000000000034,-1.5062499999999943,0.34047973334836446,0.3889478677320479
-3.538099999999986,-3.627209999999991,0.3957400370071973,0.39987731675059646
-1.2775999999999925,-1.1850499999999897,0.41361890730087225,0.39744048752770045
-0.8760999999999939,-0.9996799999999979,0.38231019607826155,0.41540260754393543
-1.7047000000000025,-1.9916299999999865,0.3612747421727125,0.4052706119524574
-1.0508999999999986,-1.0299700000000058,0.3919000006018969,0.38832740633232277
-1.7375999999999863,-1.6213799999999878,0.4200909333925251,0.39302790323501036
-8.983799999999974,-8.818669999999997,0.4030923620943483,0.3987924508672025
-2.945799999999963,-2.980410000000006,0.3880171170472346,0.3885787893839643
-1.752299999999991,-1.6059899999999914,0.4283638420674363,0.4061074435435019
-0.289200000000001,-0.3946100000000001,0.35821944453495735,0.4184748165519947
-0.5404000000000053,-0.3580699999999979,0.46984710349031733,0.3637680454013026
-1.094699999999989,-1.117990000000006,0.36997591791418927,0.38445435382237214
-0.021299999999999986,-0.015820000000000056,0.47764854551217706,0.31921103497534187
-1.0675999999999988,-1.0714699999999908,0.4082294500826755,0.40811331895278524
-0.6980999999999966,-0.7336699999999894,0.4003614278012435,0.4047272720591133
-1.0285999999999973,-0.9536500000000103,0.4086696120733535,0.395984968157137
-0.5689999999999955,-0.6476100000000002,0.38879628962713575,0.4209582320408245
-2.7182999999999993,-2.773210000000006,0.38456213046484944,0.3911236620712133
-0.9947999999999979,-1.0672100000000029,0.39087684033696224,0.40526198969907945
-1.4064000000000192,-1.538579999999996,0.37549988415312985,0.4044835785592671
-37.723999999999705,-36.92353000000003,0.403807472295159,0.39785662186588855
