id,d_emp_p95,d_emp_p5,d_emp_mean,d_real_wage_ratio_p95,d_real_wage_ratio_p5,d_real_wage_ratio_mean,real_wb_mean,real_wa_mean
1,0.0,-1.0,-0.14,1.8638011729935733,0.1468241911146951,0.37822012672047955,69.07765287502852,69.33779447545193
2,0.0,-3.0,-1.14,0.7832705242580663,0.14677468758498216,0.3906033003055976,85.52878304636768,85.86211091330179
3,-1.0,-10.05,-5.95,0.5675172519992152,0.1954396228721,0.39059588908272475,99.65735547311566,100.04675785126533
4,-24.0,-45.1,-34.73,0.4861954855670837,0.3251267841331179,0.4033297999049759,123.52375835383715,124.02195734396383
5,0.0,-2.05,-0.79,0.9866878162405048,0.14705070162459333,0.4110508557518729,78.67463305780785,78.99698601115477
6,0.0,-1.0,-0.23,2.425441158093714,0.14677904937690492,0.6114599000169826,59.19889718783368,59.566737203035565
7,0.0,-3.0,-1.18,0.7738021002116588,0.1471787570516626,0.38414982468206427,78.51979859586322,78.8210388179168
8,0.0,-4.0,-1.62,0.7211019099554713,0.14691145692235857,0.3980456164480715,81.07406032389086,81.3965105066581
9,0.0,-2.0,-0.55,1.0580160044788833,0.14691726065588953,0.4355620639999493,70.09982666329918,70.40475790057731
10,0.0,-6.05,-3.25,0.6696210240519777,0.14783758628282834,0.40179134286653806,89.13989731699179,89.49814053549888
11,0.0,-6.0,-2.28,0.7606887170220753,0.14734519868876284,0.38516551941725913,88.04127157388852,88.38053542898366
12,-0.9500000000000028,-6.05,-3.34,0.6163966949100799,0.19687785450129092,0.39735027015480745,90.7474270264041,91.10799649316387
13,0.0,-4.0,-1.66,0.7307971891311418,0.14730330269605327,0.406772982377647,82.67942633155488,83.0153553051225
14,0.0,-5.0,-2.55,0.6498524240120312,0.14743662812598513,0.392489324099887,86.80830759420911,87.14921582322522
15,0.0,-1.0,-0.17,2.0306670978054524,0.14697909001331458,0.43199869927463014,61.39825376727519,61.666305129598165
16,0.0,-0.04999999999999982,-0.05,1.2842118424354905,0.14677194784135827,0.610097481261102,53.01057896714623,53.32935538738313
17,-1.0,-8.05,-4.66,0.5784958277372415,0.18606692667979755,0.3974871942083907,91.25996009319961,91.62277073558009
18,0.0,-2.0,-0.54,1.4984892723356475,0.14691532543326674,0.4390323066754766,71.23643027993575,71.55021907376528
19,-1.0,-8.0,-4.27,0.6577033568425753,0.20735181261351232,0.40688440800550685,89.9080507434982,90.27384825127605
20,-10.0,-24.0,-17.36,0.5015615277604032,0.29466482816363276,0.4032618197979231,111.46297184910955,111.91247120005437
21,-3.0,-10.0,-6.11,0.5889081862079943,0.2671472543349143,0.41385319292224493,93.09992533047333,93.48509981182205
22,-7.0,-18.0,-12.69,0.49772058896036914,0.27834347420363653,0.39189332514921366,108.28188877090807,108.70625527391323
23,0.0,-4.0,-1.38,0.8212259083915062,0.14670554766961819,0.38573186658949077,83.11428840486664,83.43510364642141
24,0.0,-3.0,-0.86,1.0629625463060624,0.14713285205556426,0.41261969473144683,76.89926242335031,77.21671892514605
25,0.0,-1.0,-0.28,1.2169306730289935,0.1467835533740926,0.3887942955944038,67.56409380486177,67.82573353841298
26,0.0,-4.05,-1.78,0.9310979820194625,0.14705294324029378,0.45047379436407603,82.16271846740405,82.53315667354427
27,-14.0,-31.0,-22.37,0.49364802654696566,0.308040564542825,0.4024832992672651,112.34557573005326,112.79775359334008
28,-1.0,-8.0,-4.49,0.6456883828888396,0.20302380542893095,0.40352711914670614,96.61463449910764,97.00458149163133
29,0.0,-2.0,-0.45,1.1851868670298102,0.1468203226037869,0.3821043991479896,74.310091443721,74.59328631198272
30,0.0,-3.0,-1.51,0.652663304195576,0.14731082592597577,0.38075318238922606,83.99012528528229,84.31018370014927
31,0.0,-1.0,-0.2,1.2921187460196724,0.14670554766959354,0.35094820835470975,66.87254959443351,67.10322328258246
32,0.0,-5.0,-2.16,0.7755630366234313,0.1473096503758292,0.42257040213876634,84.9118879357717,85.27020171453142
33,-5.0,-15.05,-9.77,0.5452663022644592,0.2735375570718631,0.39493307604944045,101.56608255284503,101.9672870961924
34,-1.9500000000000028,-9.0,-4.98,0.605774031797735,0.2403361393516978,0.41292275968155984,92.71992585923488,93.10288790425169
35,0.0,-2.0,-0.84,0.8805739609764381,0.14717749043547548,0.42354887121842316,74.26875523491907,74.58274301636104
36,-11.950000000000003,-26.049999999999997,-19.02,0.5094843189772709,0.30913437452491904,0.4075199610301794,108.03723432965121,108.47751457191512
37,0.0,-1.0,-0.1,1.8188994883572438,0.1466156099312496,0.33050563333803573,60.76041175681125,60.95535960824343
38,-74.0,-112.0,-94.48,0.4543088434350873,0.3483787520527889,0.4046587205484718,131.33961748345683,131.87109522683414
39,0.0,-6.0,-2.96,0.6954103669286266,0.14783241245015985,0.4211021478377128,85.62098218049691,85.9809606448696
40,0.0,-5.0,-2.13,0.7501694988742023,0.1439522976451901,0.3993489564106136,85.80399471339108,86.14637611630172
41,0.0,-4.0,-1.41,0.8777309343432588,0.1466886206601003,0.43390371934143274,77.80064543380014,78.1383022930968
42,0.0,-3.05,-1.35,0.8737844516750372,0.14670118587768147,0.4207593527545075,80.10702311847656,80.44368936417311
43,-5.0,-15.0,-9.53,0.5688190149091107,0.2863071721468743,0.40734341878927566,99.92835315196702,100.33540684323063
44,0.0,-3.0,-1.28,0.8336348178820305,0.14681145681469027,0.4130299039847059,79.58406215900604,79.91269275775701
45,-1.0,-8.0,-4.34,0.6281238180966852,0.20838258072483032,0.4138131224477912,90.01190755628657,90.38435146978853
46,0.0,-1.0499999999999998,-0.34,1.5660155108212868,0.14678355337411128,0.4671523750308987,69.19055386530793,69.51297978821603
47,0.0,-4.0,-1.98,0.7223338982862868,0.14751400594892033,0.40701088948365693,82.25323558215752,82.58793469708536
48,0.0,-3.0,-1.06,0.7900877183604739,0.12447098175728821,0.38183084837786757,78.62931554134705,78.93006297354958
49,-1.0,-8.05,-4.21,0.653704799303826,0.20874718927810026,0.4028444218786093,89.82147664435247,90.18327154082576
50,0.04999999999999716,-4.0,-1.08,1.1488291947030291,0.13746982579782263,0.44759386829520786,76.56601652391693,76.90850832089176
51,0.0,-6.0,-2.35,0.88693608525772,0.14771466212154447,0.4406391545835454,82.55834515015137,82.92245445289343
52,-2.0,-10.0,-6.05,0.5754627538516514,0.22540171335291329,0.39749429033485356,96.05172277301327,96.43374840908965
53,0.0,-1.0,-0.34,1.3712659439832642,0.1469172606558832,0.47082708784383726,68.50611284991473,68.83041145630011
54,0.0,-5.0,-2.79,0.6398545248341752,0.14800329989607341,0.40586696196464084,88.29035532050462,88.64857763751174
55,0.0,-1.0,-0.16,1.3463652845200387,0.14670554766962426,0.31326605720127154,67.87727444008335,68.08809614399064
56,-2.0,-12.05,-7.1,0.5758791744730166,0.22592765968407194,0.40254430304293437,99.1949179082027,99.59415963546502
57,0.0,-6.0,-2.82,0.6901741994087873,0.14811989117468383,0.4115170944334263,88.60973479641869,88.97452347659504
58,-9.0,-21.15,-15.8,0.5096665455317004,0.2919299229832691,0.4017183438177485,117.85335366255322,118.32684401039262
59,-1.0,-7.05,-4.5,0.5756987669442873,0.21693605378943753,0.4132489499092637,93.89454640528855,94.28250265182632
60,-50.0,-75.05,-61.58,0.44976071546776286,0.3473289639242751,0.3920774364805505,145.34238268888285,145.91223299939284
61,-16.0,-34.05,-25.25,0.4771364693506476,0.3106981529553147,0.39466970309105753,119.96817200951122,120.44162798677027
62,-0.9500000000000028,-8.0,-4.3,0.5771788780129326,0.18386421388372262,0.3892937890679819,95.37530281134622,95.74676005232827
63,0.0,-3.05,-1.21,0.8594489490877477,0.1470022146457187,0.417561197251272,77.871844751245,78.19684994815151
64,-1.9500000000000028,-8.0,-4.43,0.5861208953960901,0.23484240788570226,0.4064842429862573,95.71550034621532,96.10471122466815
65,-18.950000000000003,-38.0,-27.65,0.48461518378802754,0.31492287517578355,0.39532250549928705,129.3315296996498,129.8427940305753
66,-1.0,-6.0,-3.13,0.6131694973375158,0.2208983845490349,0.40749066590896244,98.16732204583805,98.56732156090636
67,-2.0,-8.05,-5.05,0.5784678006411448,0.23262337514682244,0.399947081758555,92.60959601682096,92.97986004154708
68,0.0,-2.0,-0.62,0.9119821428161758,0.1467835533740839,0.36349075255489177,73.1532519201476,73.41924546221793
69,0.0,-2.0,-0.47,1.2112427972588788,0.14682419111470138,0.40290371029206523,69.17910251704524,69.4583394769669
70,0.0,-3.05,-1.17,0.9638060633025589,0.13732272653482008,0.43006664511103304,76.86582898386641,77.1960934762611
71,0.0,-3.0,-0.98,0.9661447835516105,0.1472625581035056,0.43362899719718107,73.98434067476335,74.30424264365806
72,-2.0,-9.0,-5.51,0.5906295324069956,0.23607324760029716,0.416873879725417,91.88550890437001,92.26857187385366
73,0.0,-6.0,-2.94,0.6377235424064517,0.16386543357807984,0.3757853141136478,87.57694694488366,87.9061209150967
74,0.0,-1.0,-0.14,2.629529391090398,0.1468203226037816,0.4332936789644654,65.54330692448029,65.8197199743214
75,0.0,-5.05,-2.38,0.7860989519914402,0.14742671478331904,0.43491087921859156,83.55113492903372,83.91437825179408
76,0.0,-6.0,-2.93,0.6637925843691111,0.14807529337351893,0.4009297663457354,95.83028458696988,96.21469367003664
77,0.0,-5.0,-2.32,0.7343897545159728,0.14765796034629375,0.43525421856845853,83.40567651661077,83.76858959887068
78,0.0,-1.0,-0.08,1.8356030893209931,0.14670554766961633,0.299995601645116,60.721692682076174,60.903300279544695
79,0.0,-2.0,-0.58,1.0437665657744006,0.14682032260376937,0.4277072300392937,79.61902441857563,79.95898188975968
80,0.0,-4.0,-1.77,0.7252903029318116,0.14701494894572328,0.3898830312319781,82.02458016696613,82.3446077854312
81,0.0,-2.05,-0.65,0.9534644014219851,0.14661305819606918,0.36816741671656655,74.57871150824805,74.85226156245818
82,0.0,-3.0,-1.14,0.7695549023202234,0.1469595136234769,0.37507789843884365,82.82655458605917,83.13647919017676
83,-1.0,-8.0,-4.12,0.6417322320944765,0.21000731639194956,0.3925043355101156,93.08773580465517,93.45306166278323
84,0.0,-4.0,-1.2,0.8599359048910052,0.1469114569223734,0.3813643541145458,81.1742479242123,81.48347978761034
85,0.0,-3.0,-1.02,0.8308346659801437,0.13537216705086189,0.3891862359217179,79.32728816088822,79.63579752715079
86,-9.950000000000003,-20.0,-15.06,0.4952921751722678,0.30933892357083,0.40131102670234126,109.59948030886765,110.03923396316961
87,0.0,-3.0,-1.09,0.8905000274735572,0.14681581860660012,0.414467543821466,77.71899893096506,78.04104380691469
88,0.0,-6.05,-3.17,0.6962800142682413,0.16371195908240646,0.41345641359362517,92.20367134109651,92.58482234566205
89,0.0,-3.0,-0.95,0.9736380439263334,0.14669863414248108,0.4271033577320682,76.89107258972703,77.22008593613238
90,-9.0,-20.05,-14.21,0.5145982398796425,0.30203266069279777,0.3990504743621523,108.30211599343035,108.7342693828697
91,0.0,-6.0,-2.86,0.6558255737384254,0.14739749571237087,0.38092904418734713,90.62380042022161,90.96873046268104
92,0.0,-5.0,-2.57,0.6759133714015652,0.14674223056011124,0.3913284621594383,92.76367929570456,93.12631153970973
93,-3.0,-10.0,-6.16,0.5440823713586214,0.25787248280138736,0.3864785774357828,99.04815324533976,99.43103005903848
94,0.0,-3.05,-1.24,0.9733426380892145,0.14706890026788255,0.42317497454625846,85.05086649277212,85.41068919709221
95,-2.0,-10.05,-6.38,0.5807910639470643,0.23129826409947282,0.40182817002311183,95.04660168245545,95.42851437410913
96,0.0,-6.0,-2.79,0.6472828478417669,0.15271509150586038,0.3987904025135441,89.8094458394876,90.16761220397836
97,0.0,-5.0,-2.63,0.6536442434773783,0.14784738504631142,0.40561758550273713,89.06231547027014,89.42359690027088
98,-2.950000000000003,-10.05,-5.87,0.5801559627720811,0.24691419100746323,0.3972655459310777,97.01209544270236,97.39737592772383
99,0.0,-5.0,-2.52,0.6607734829273006,0.14725095300151536,0.4043285743456665,89.06251467324395,89.42238913811137
100,-1.0,-7.0,-3.72,0.6163706949104585,0.2108974239668028,0.3912683203835767,92.66886108604069,93.03146386504768
101,0.0,-5.0,-2.08,0.768130847961956,0.1475998090521165,0.4286845095211437,85.04590666600993,85.41032967714017
102,0.0,-3.0,-1.47,0.7480209240786588,0.1474401239264349,0.40938385656300597,79.8729259096524,80.19971927086353
103,0.0,-4.0,-1.66,0.8496880218296388,0.1472589884648846,0.40921371569563175,82.20645473157408,82.54285929779785
