ventile_id,simulation_id,emp_b_mean,emp_a_mean,real_wb_mean,real_wa_mean,dist_ij_maximum,dist_ij_minimum
17,59,336.3457943925234,332.78504672897196,83.82445981542668,84.1525318288325,16.715116260578437,15.829313623743104
18,59,573.3364485981308,568.1775700934579,86.04531320358176,86.38292805549533,18.154016273702457,16.715116260578437
19,59,325.4299065420561,322.50467289719626,85.77597268099868,86.12513177387194,19.871801050606063,18.154016273702457
20,59,550.9444444444445,545.6574074074074,96.44804709221843,96.8034750157406,36.47608118563621,19.871801050606063
1,60,4880.169811320755,4831.396226415094,106.24525196277104,106.67753537686959,3.180796486470582,0.0
2,60,3874.1401869158876,3834.158878504673,101.50309768161424,101.92970417305754,4.199298262995014,3.180796486470582
3,60,1444.8130841121495,1429.8785046728972,95.96688615934892,96.35581342251464,5.272455687869069,4.199298262995014
4,60,2627.0467289719627,2600.803738317757,91.52162052708185,91.88427244042951,6.193740596260733,5.272455687869069
5,60,3336.0467289719627,3302.158878504673,88.54572775468816,88.88273663726066,7.05506785778168,6.193740596260733
6,60,701.0934579439253,693.2523364485982,86.13558172662464,86.51707835894621,7.953231296132531,7.05506785778168
7,60,577.2592592592592,571.574074074074,84.9994199433189,85.33317318759686,9.018858595419156,7.953231296132531
8,60,422.86915887850466,418.4018691588785,83.33529477735901,83.67491658143643,9.988970078469205,9.018858595419156
9,60,596.7943925233645,590.7196261682243,83.12612488484932,83.46357786269742,10.72513829060439,9.988970078469205
10,60,429.61682242990656,425.10280373831773,85.4082746718237,85.7572612544747,11.48754368614339,10.72513829060439
11,60,437.74766355140184,433.3457943925234,84.18883159004882,84.5576444655349,12.092084039119785,11.48754368614339
12,60,453.3644859813084,448.85046728971963,83.63952725254975,84.0588297952202,12.748421000557512,12.092084039119785
13,60,409.61682242990656,405.5140186915888,85.71304746548645,86.0425628111001,13.501331419788942,12.748421000557512
14,60,500.43518518518516,495.1574074074074,88.29285675926147,88.68006267114771,14.1931526288167,13.501331419788942
15,60,335.23364485981307,332.3644859813084,83.62370940110064,83.90039547523253,14.956788839614688,14.1931526288167
16,60,468.2803738317757,463.5514018691589,86.60775747421108,86.9575567583196,15.829313623743104,14.956788839614688
17,60,331.85046728971963,328.4485981308411,84.18168884001285,84.52986039188724,16.715116260578437,15.829313623743104
18,60,567.8878504672897,562.2336448598131,85.89952189474819,86.22626307318723,18.154016273702457,16.715116260578437
19,60,323.6261682242991,320.22429906542055,85.55559849820305,85.89672942351233,19.871801050606063,18.154016273702457
20,60,550.8703703703703,545.8888888888889,96.16714472235827,96.52197501668864,36.47608118563621,19.871801050606063
1,61,4879.547169811321,4830.028301886792,106.31068190563724,106.73981714508456,3.180796486470582,0.0
2,61,3886.121495327103,3847.570093457944,101.55681529658634,101.95347861989468,4.199298262995014,3.180796486470582
3,61,1442.1214953271028,1427.6728971962616,95.71229246380685,96.09499012967346,5.272455687869069,4.199298262995014
4,61,2616.1401869158876,2588.0654205607475,91.41312656156737,91.82059719567599,6.193740596260733,5.272455687869069
5,61,3334.9813084112147,3301.355140186916,88.15637980554605,88.54800303249246,7.05506785778168,6.193740596260733
6,61,704.6915887850467,697.2710280373832,85.85638672989211,86.21112411465147,7.953231296132531,7.05506785778168
7,61,572.2222222222222,566.8518518518518,85.61791719800736,85.93763065522361,9.018858595419156,7.953231296132531
8,61,421.9065420560748,417.68224299065423,83.22850174234242,83.55213110822724,9.988970078469205,9.018858595419156
9,61,597.7476635514018,591.9345794392524,83.60860617824325,83.98755523302705,10.72513829060439,9.988970078469205
10,61,427.5981308411215,423.2897196261682,85.39045510842303,85.74165653608748,11.48754368614339,10.72513829060439
11,61,437.1682242990654,433.2803738317757,84.56705317008596,84.87790206181705,12.092084039119785,11.48754368614339
12,61,453.0841121495327,448.49532710280374,83.60244819056041,83.93288517138025,12.748421000557512,12.092084039119785
13,61,409.57943925233644,405.3457943925234,85.33694480723241,85.67896155398037,13.501331419788942,12.748421000557512
14,61,501.6759259259259,496.25925925925924,88.52194473523579,88.91697083824383,14.1931526288167,13.501331419788942
15,61,336.2710280373832,332.85046728971963,84.38539126879321,84.74019635752784,14.956788839614688,14.1931526288167
16,61,463.93457943925233,459.69158878504675,86.83388353148982,87.14495118147822,15.829313623743104,14.956788839614688
17,61,335.8785046728972,332.5233644859813,83.5863902332805,83.90415286963199,16.715116260578437,15.829313623743104
18,61,575.626168224299,569.6168224299065,86.07257496531305,86.42752524510061,18.154016273702457,16.715116260578437
19,61,319.98130841121497,317.14018691588785,86.17117576683266,86.47438717717972,19.871801050606063,18.154016273702457
20,61,553.5370370370371,548.9166666666666,96.33740116025513,96.67098777232712,36.47608118563621,19.871801050606063
1,62,4876.990566037736,4827.88679245283,106.15036880173771,106.58395523845593,3.180796486470582,0.0
2,62,3877.92523364486,3840.551401869159,101.7180955342929,102.11636363263185,4.199298262995014,3.180796486470582
3,62,1449.8598130841121,1435.03738317757,95.76490222077574,96.14404374966693,5.272455687869069,4.199298262995014
4,62,2628.644859813084,2601.6168224299067,91.18249993337241,91.58294195883936,6.193740596260733,5.272455687869069
5,62,3332.457943925234,3299.3644859813085,88.30479382333031,88.68561210176095,7.05506785778168,6.193740596260733
6,62,704.7102803738318,697.2056074766355,86.21933870948565,86.5729807153905,7.953231296132531,7.05506785778168
7,62,577.4351851851852,571.6944444444445,85.04541991394316,85.36699806367064,9.018858595419156,7.953231296132531
8,62,423.50467289719626,419.13084112149534,82.70409757737224,83.02857118293954,9.988970078469205,9.018858595419156
9,62,594.5140186915888,588.5046728971963,83.64668695850666,83.96692137592744,10.72513829060439,9.988970078469205
