ventile_id,simulation_id,real_rb_mean,real_ra_mean,res_b_mean,res_a_mean,dist_ij_maximum,dist_ij_minimum
6,10,16304.608369354006,16419.4825671994,1187.2777777777778,1187.712962962963,8.009865765886136,7.099010562158709
7,10,15721.221378092192,15807.129275617815,1218.2685185185185,1217.9722222222222,9.067303845096996,8.009865765886136
8,10,15545.872966727904,15664.918440245288,1078.148148148148,1078.8240740740741,10.04996750303151,9.067303845096996
9,10,15114.487130156765,15193.862961718625,1076.4907407407406,1076.5277777777778,10.757118479298125,10.04996750303151
10,10,14892.02940595796,14950.204084687632,1099.4074074074074,1099.537037037037,11.497848880095894,10.757118479298125
11,10,14374.452018979237,14451.449690585434,1026.7592592592594,1026.638888888889,12.109091001333718,11.497848880095894
12,10,14339.443666421073,14319.628274721386,1124.4814814814815,1123.7037037037037,12.807556292781596,12.109091001333718
13,10,14247.467912635177,14304.039847252398,982.5648148148148,981.8333333333334,13.534002919449897,12.807556292781596
14,10,15466.442178070525,15544.85718651797,936.8703703703703,936.4537037037037,14.213223355492133,13.534002919449897
15,10,13861.647882813078,13938.356527333757,909.0462962962963,909.0185185185185,14.990022927080933,14.213223355492133
16,10,14220.139682839766,14287.790455556982,860.8518518518518,860.6851851851852,15.857134762354208,14.990022927080933
17,10,14068.01294482072,14131.396341229627,855.0833333333334,854.3333333333334,16.73930680095249,15.857134762354208
18,10,12804.788734073447,12865.878632008858,1019.1203703703703,1019.1574074074074,18.185193908963573,16.73930680095249
19,10,11395.72501607834,11457.950468657507,915.3703703703703,915.6574074074074,20.03230371924933,18.185193908963573
20,10,8383.797613278295,8407.860493947634,1375.5833333333333,1373.9444444444443,36.47608118563621,20.03230371924933
1,11,19423.806656674926,19553.96956829789,1636.9907407407406,1637.5833333333333,3.2207496030095855,0.0
2,11,16892.141150710228,17031.67889823835,1668.6296296296296,1669.4166666666667,4.209577041627323,3.2207496030095855
3,11,17054.085005821158,17168.197560700806,1433.5740740740741,1433.601851851852,5.273829034979965,4.209577041627323
4,11,15514.237625447837,15614.580418058504,1409.2314814814815,1409.9907407407406,6.2193607634696795,5.273829034979965
5,11,16466.741938761075,16582.066504644383,1234.148148148148,1235.3055555555557,7.099010562158709,6.2193607634696795
6,11,16283.662112809046,16360.668493689947,1184.8148148148148,1184.2037037037037,8.009865765886136,7.099010562158709
7,11,15885.254244210126,15958.295996809993,1224.2685185185185,1223.5555555555557,9.067303845096996,8.009865765886136
8,11,15727.377334732202,15810.812001573773,1075.8055555555557,1076.5740740740741,10.04996750303151,9.067303845096996
9,11,15282.499263669868,15375.116117039395,1076.3240740740741,1077.0277777777778,10.757118479298125,10.04996750303151
10,11,14876.08470277863,14964.268859909615,1095.287037037037,1095.7407407407406,11.497848880095894,10.757118479298125
11,11,14480.779740851855,14565.785016003158,1027.4814814814815,1027.6851851851852,12.109091001333718,11.497848880095894
12,11,13632.499349927855,13813.420883199213,1125.111111111111,1124.712962962963,12.807556292781596,12.109091001333718
13,11,14344.979990890246,14419.317081804664,991.7314814814815,991.574074074074,13.534002919449897,12.807556292781596
14,11,14112.31115279578,14399.827786554666,938.8055555555555,937.6018518518518,14.213223355492133,13.534002919449897
15,11,14010.241281691531,14076.755606294175,908.4907407407408,908.3518518518518,14.990022927080933,14.213223355492133
16,11,14303.209746557477,14375.027224515587,859.8333333333334,859.6851851851852,15.857134762354208,14.990022927080933
17,11,13989.193079260827,14054.921032220711,855.0462962962963,854.9907407407408,16.73930680095249,15.857134762354208
18,11,12673.643167516364,12744.222959762204,1013.4444444444445,1013.5185185185185,18.185193908963573,16.73930680095249
19,11,11422.797247915318,11471.950469761774,910.9814814814815,910.6018518518518,20.03230371924933,18.185193908963573
20,11,8007.5848002927805,8029.254295327865,1375.4166666666667,1373.6944444444443,36.47608118563621,20.03230371924933
1,12,18773.24257207352,18849.292589750563,1636.7407407407406,1637.7037037037037,3.2207496030095855,0.0
2,12,16866.343982767634,17003.777437207882,1671.6851851851852,1673.361111111111,4.209577041627323,3.2207496030095855
3,12,17194.655949538243,17308.357503533338,1433.138888888889,1434.7962962962963,5.273829034979965,4.209577041627323
4,12,15502.194523793265,15614.307886274459,1415.4166666666667,1415.7777777777778,6.2193607634696795,5.273829034979965
5,12,16427.62280223196,16548.76908248285,1231.1203703703704,1231.6944444444443,7.099010562158709,6.2193607634696795
6,12,16318.465276258723,16469.195432613946,1195.3703703703704,1195.7037037037037,8.009865765886136,7.099010562158709
7,12,15674.330998375373,15783.470774627958,1216.6203703703704,1216.6851851851852,9.067303845096996,8.009865765886136
8,12,15721.994928659717,15793.259659744033,1077.9351851851852,1077.6944444444443,10.04996750303151,9.067303845096996
9,12,15130.63352209008,15207.014740641876,1073.2777777777778,1072.8425925925926,10.757118479298125,10.04996750303151
10,12,14752.517505707789,14831.441845248553,1097.75,1097.5648148148148,11.497848880095894,10.757118479298125
11,12,14459.00722352397,14512.820417175117,1028.8240740740741,1027.5092592592594,12.109091001333718,11.497848880095894
12,12,13687.06487318784,13752.151939928493,1129.4444444444443,1128.0833333333333,12.807556292781596,12.109091001333718
