ventile_id,simulation_id,emp_b_mean,emp_a_mean,real_wb_mean,real_wa_mean,dist_ij_maximum,dist_ij_minimum
17,28,335.74766355140184,332.6448598130841,1.2347965163750603,1.2347965163750603,16.715116260578437,15.829313623743104
18,28,568.8504672897196,563.7943925233645,1.2685621009743309,1.2685621009743309,18.154016273702457,16.715116260578437
19,28,321.25233644859816,318.05607476635515,1.27077809545655,1.27077809545655,19.871801050606063,18.154016273702457
20,28,552.8796296296297,549.2222222222222,1.4182462285981774,1.4182462285981774,36.47608118563621,19.871801050606063
1,29,4873.981132075472,4822.698113207547,1.5656860707969014,1.5656860707969014,3.180796486470582,0.0
2,29,3870.177570093458,3828.96261682243,1.4965929750947915,1.4965929750947915,4.199298262995014,3.180796486470582
3,29,1450.3831775700935,1435.3457943925234,1.4093033811244198,1.4093033811244198,5.272455687869069,4.199298262995014
4,29,2629.0280373831774,2602.532710280374,1.3442379297977263,1.3442379297977263,6.193740596260733,5.272455687869069
5,29,3332.308411214953,3299.9906542056074,1.3012187110685511,1.3012187110685511,7.05506785778168,6.193740596260733
6,29,710.4672897196261,702.9719626168225,1.2678754994973431,1.2678754994973431,7.953231296132531,7.05506785778168
7,29,573.9444444444445,568.6203703703703,1.253959154920958,1.253959154920958,9.018858595419156,7.953231296132531
8,29,424.4018691588785,420.2429906542056,1.2261529308469425,1.2261529308469425,9.988970078469205,9.018858595419156
9,29,596.3831775700935,589.9345794392524,1.2293206677104924,1.2293206677104924,10.72513829060439,9.988970078469205
10,29,428.8130841121495,424.49532710280374,1.258041117289132,1.258041117289132,11.48754368614339,10.72513829060439
11,29,440.49532710280374,435.9626168224299,1.2418203022589673,1.2418203022589673,12.092084039119785,11.48754368614339
12,29,452.01869158878503,447.85981308411215,1.23022060785209,1.23022060785209,12.748421000557512,12.092084039119785
13,29,410.7289719626168,406.60747663551405,1.2596331727668462,1.2596331727668462,13.501331419788942,12.748421000557512
14,29,501.05555555555554,496.49074074074076,1.2994425565779564,1.2994425565779564,14.1931526288167,13.501331419788942
15,29,336.06542056074767,332.9065420560748,1.2382498742678767,1.2382498742678767,14.956788839614688,14.1931526288167
16,29,460.78504672897196,456.3644859813084,1.279868554654993,1.279868554654993,15.829313623743104,14.956788839614688
17,29,336.58878504672896,333.7102803738318,1.2347965163750603,1.2347965163750603,16.715116260578437,15.829313623743104
18,29,567.9439252336449,562.9906542056075,1.2685621009743309,1.2685621009743309,18.154016273702457,16.715116260578437
19,29,323.41121495327104,320.70093457943926,1.27077809545655,1.27077809545655,19.871801050606063,18.154016273702457
20,29,550.7870370370371,546.6944444444445,1.4182462285981774,1.4182462285981774,36.47608118563621,19.871801050606063
1,30,4876.320754716981,4825.471698113208,1.5656860707969014,1.5656860707969014,3.180796486470582,0.0
2,30,3873.2056074766356,3832.5981308411215,1.4965929750947915,1.4965929750947915,4.199298262995014,3.180796486470582
3,30,1445.5046728971963,1430.9532710280373,1.4093033811244198,1.4093033811244198,5.272455687869069,4.199298262995014
4,30,2621.7383177570096,2596.2429906542056,1.3442379297977263,1.3442379297977263,6.193740596260733,5.272455687869069
5,30,3339.0,3306.6822429906542,1.3012187110685511,1.3012187110685511,7.05506785778168,6.193740596260733
6,30,704.9532710280374,697.626168224299,1.2678754994973431,1.2678754994973431,7.953231296132531,7.05506785778168
7,30,575.8055555555555,569.675925925926,1.253959154920958,1.253959154920958,9.018858595419156,7.953231296132531
8,30,420.31775700934577,415.95327102803736,1.2261529308469425,1.2261529308469425,9.988970078469205,9.018858595419156
9,30,600.8317757009346,594.4953271028037,1.2293206677104924,1.2293206677104924,10.72513829060439,9.988970078469205
10,30,426.8785046728972,422.50467289719626,1.258041117289132,1.258041117289132,11.48754368614339,10.72513829060439
11,30,439.02803738317755,434.3551401869159,1.2418203022589673,1.2418203022589673,12.092084039119785,11.48754368614339
12,30,454.14018691588785,449.2897196261682,1.23022060785209,1.23022060785209,12.748421000557512,12.092084039119785
13,30,410.7383177570093,406.78504672897196,1.2596331727668462,1.2596331727668462,13.501331419788942,12.748421000557512
14,30,500.77777777777777,496.0,1.2994425565779564,1.2994425565779564,14.1931526288167,13.501331419788942
15,30,336.4299065420561,332.8785046728972,1.2382498742678767,1.2382498742678767,14.956788839614688,14.1931526288167
16,30,459.8785046728972,455.4299065420561,1.279868554654993,1.279868554654993,15.829313623743104,14.956788839614688
17,30,333.7102803738318,330.6355140186916,1.2347965163750603,1.2347965163750603,16.715116260578437,15.829313623743104
