ventile_id,simulation_id,real_rb_mean,real_ra_mean,res_b_mean,res_a_mean,dist_ij_maximum,dist_ij_minimum
9,26,224.70882219176926,224.76883482901917,1074.4259259259259,1074.2962962962963,10.757118479298125,10.04996750303151
10,26,220.42077845727604,220.85391773566164,1097.2407407407406,1097.2037037037037,11.497848880095894,10.757118479298125
11,26,212.9047268622263,213.0071302298777,1030.0648148148148,1029.212962962963,12.109091001333718,11.497848880095894
12,26,201.8164570745815,202.31496843596946,1130.0462962962963,1130.7222222222222,12.807556292781596,12.109091001333718
13,26,208.32353806551012,208.68389202599138,975.8611111111111,976.3888888888889,13.534002919449897,12.807556292781596
14,26,234.81966548951021,229.2719459754817,940.6851851851852,941.3611111111111,14.213223355492133,13.534002919449897
15,26,204.18179507481037,204.25297508944453,899.8981481481482,899.1203703703703,14.990022927080933,14.213223355492133
16,26,210.06065033834403,210.31793864811542,862.6203703703703,862.0,15.857134762354208,14.990022927080933
17,26,204.02749036598632,204.41066110188135,849.925925925926,850.1111111111111,16.73930680095249,15.857134762354208
18,26,187.18606007661577,187.20937749529025,1013.574074074074,1013.324074074074,18.185193908963573,16.73930680095249
19,26,167.98487716964465,167.9568791488899,918.75,917.8703703703703,20.03230371924933,18.185193908963573
20,26,119.52260652599809,119.53804675245921,1379.787037037037,1378.8333333333333,36.47608118563621,20.03230371924933
1,27,274.1449188897546,275.36964724393823,1630.5277777777778,1630.9166666666667,3.2207496030095855,0.0
2,27,246.77047938517637,247.6894785405574,1663.9166666666667,1664.9907407407406,4.209577041627323,3.2207496030095855
3,27,255.15783641534952,255.61734092071194,1440.398148148148,1440.2592592592594,5.273829034979965,4.209577041627323
4,27,229.31231140434372,229.97101438079332,1413.7777777777778,1413.9814814814815,6.2193607634696795,5.273829034979965
5,27,241.77888968454715,242.4980411858373,1230.3703703703704,1230.712962962963,7.099010562158709,6.2193607634696795
6,27,239.80443911070145,241.27629823437258,1188.3333333333333,1189.2962962962963,8.009865765886136,7.099010562158709
7,27,233.2574419350287,233.85001360728944,1220.611111111111,1220.7685185185185,9.067303845096996,8.009865765886136
8,27,231.6251701235785,232.0376728981233,1081.9351851851852,1082.5092592592594,10.04996750303151,9.067303845096996
9,27,224.71678323605173,225.14013153552762,1072.1666666666667,1072.101851851852,10.757118479298125,10.04996750303151
10,27,218.45680718532256,218.83669551050025,1098.037037037037,1097.0462962962963,11.497848880095894,10.757118479298125
11,27,213.57128117251062,213.85726212236685,1030.6944444444443,1030.0092592592594,12.109091001333718,11.497848880095894
12,27,204.08024498244305,206.18346989577364,1123.4444444444443,1123.787037037037,12.807556292781596,12.109091001333718
13,27,209.27939362382074,209.94094559264212,980.9537037037037,981.3055555555555,13.534002919449897,12.807556292781596
14,27,215.0436535756706,215.2537512739759,943.9537037037037,943.3796296296297,14.213223355492133,13.534002919449897
15,27,204.9331233971863,205.06774731943722,907.074074074074,906.425925925926,14.990022927080933,14.213223355492133
16,27,209.37474343778428,209.83439701628666,858.1666666666666,858.5462962962963,15.857134762354208,14.990022927080933
17,27,206.74496523447309,206.86468314006666,853.6018518518518,853.7777777777778,16.73930680095249,15.857134762354208
18,27,186.84023475393408,186.9033120804877,1014.9629629629629,1014.8611111111111,18.185193908963573,16.73930680095249
19,27,169.4470626492825,169.544508860591,912.4722222222222,911.7037037037037,20.03230371924933,18.185193908963573
20,27,118.0206437280592,117.97834441555632,1380.0185185185185,1379.037037037037,36.47608118563621,20.03230371924933
1,28,288.18663010506583,289.279078046375,1634.3703703703704,1635.0740740740741,3.2207496030095855,0.0
2,28,248.49950949640842,249.2814232083238,1676.7037037037037,1677.148148148148,4.209577041627323,3.2207496030095855
3,28,254.39564297689498,255.4253341782465,1432.5185185185185,1432.5,5.273829034979965,4.209577041627323
4,28,227.34247607358066,228.14812056400444,1409.7407407407406,1410.1759259259259,6.2193607634696795,5.273829034979965
5,28,241.52244302649783,242.338931623004,1233.2037037037037,1233.6203703703704,7.099010562158709,6.2193607634696795
6,28,238.45741196801046,239.18086070473632,1189.7685185185185,1189.6203703703704,8.009865765886136,7.099010562158709
7,28,231.14820056734277,231.59245815616865,1213.0740740740741,1213.0648148148148,9.067303845096996,8.009865765886136
8,28,233.8699900516985,234.52060210470265,1077.601851851852,1078.0555555555557,10.04996750303151,9.067303845096996
9,28,223.02417280787526,223.35721699775772,1073.3333333333333,1073.6851851851852,10.757118479298125,10.04996750303151
10,28,220.65057213581102,221.10886902460047,1097.4722222222222,1097.148148148148,11.497848880095894,10.757118479298125
11,28,213.7228207687666,213.9469715972198,1028.7592592592594,1028.1759259259259,12.109091001333718,11.497848880095894
12,28,207.648421484442,207.74013786479978,1124.9166666666667,1124.0925925925926,12.807556292781596,12.109091001333718
13,28,209.89763861634273,210.1693452363765,985.0370370370371,985.175925925926,13.534002919449897,12.807556292781596
14,28,229.02514408801883,229.39811170475969,937.7222222222222,937.5462962962963,14.213223355492133,13.534002919449897
15,28,205.35672574699515,205.87260860008317,906.7685185185185,906.4351851851852,14.990022927080933,14.213223355492133
16,28,207.52035281885904,207.95944468144373,855.6111111111111,855.9722222222222,15.857134762354208,14.990022927080933
17,28,207.4954738080105,207.43436013178675,859.4907407407408,859.1944444444445,16.73930680095249,15.857134762354208
18,28,186.90236923588367,187.10164412995982,1013.5370370370371,1013.4074074074074,18.185193908963573,16.73930680095249
19,28,166.4941380561098,166.63653628028285,912.4351851851852,912.1296296296297,20.03230371924933,18.185193908963573
20,28,124.95004100277826,125.21029687052125,1383.351851851852,1383.1944444444443,36.47608118563621,20.03230371924933
1,29,286.7362688144571,287.9436965737328,1636.0277777777778,1637.25,3.2207496030095855,0.0
2,29,249.3476757041876,250.14525434903044,1669.8425925925926,1670.5277777777778,4.209577041627323,3.2207496030095855
3,29,251.46335361715612,252.44868287646665,1428.3333333333333,1428.0555555555557,5.273829034979965,4.209577041627323
4,29,226.9791899477377,227.74397169352827,1411.7037037037037,1412.4907407407406,6.2193607634696795,5.273829034979965
5,29,242.45236445398152,243.02929585988426,1232.0462962962963,1232.2407407407406,7.099010562158709,6.2193607634696795
6,29,241.3003947733899,242.04863483669735,1191.2407407407406,1191.4259259259259,8.009865765886136,7.099010562158709
7,29,231.7648269544104,232.13772859831928,1217.0277777777778,1218.2222222222222,9.067303845096996,8.009865765886136
8,29,229.81530000318284,229.81017588935742,1080.9537037037037,1080.4351851851852,10.04996750303151,9.067303845096996
9,29,223.59088355178417,223.96757543820326,1073.0555555555557,1073.6944444444443,10.757118479298125,10.04996750303151
10,29,220.44741507495326,220.94397375594636,1107.0,1107.388888888889,11.497848880095894,10.757118479298125
11,29,216.04320245810106,216.22025163227568,1035.7314814814815,1035.1944444444443,12.109091001333718,11.497848880095894
12,29,203.11548767765723,200.15057618533478,1124.361111111111,1123.861111111111,12.807556292781596,12.109091001333718
13,29,207.636528812185,207.8331442506216,977.8796296296297,977.1388888888889,13.534002919449897,12.807556292781596
14,29,217.41906678588592,217.7512027604853,941.2407407407408,940.9444444444445,14.213223355492133,13.534002919449897
15,29,203.233837480172,203.41669752582558,901.675925925926,901.3796296296297,14.990022927080933,14.213223355492133
16,29,209.92610618093275,210.56162142070514,856.9166666666666,857.1018518518518,15.857134762354208,14.990022927080933
17,29,203.399494858383,203.88522113637757,853.175925925926,853.2870370370371,16.73930680095249,15.857134762354208
18,29,186.03725821775484,186.10838487561523,1013.9444444444445,1013.9629629629629,18.185193908963573,16.73930680095249
19,29,167.10901213091844,167.48280830636594,911.5,911.0,20.03230371924933,18.185193908963573
20,29,119.70639131401238,119.61242070393403,1381.7592592592594,1379.8148148148148,36.47608118563621,20.03230371924933
1,30,277.58612833340806,278.67063422623494,1633.5092592592594,1634.9537037037037,3.2207496030095855,0.0
2,30,247.25826981570856,247.86501094304967,1666.287037037037,1666.1944444444443,4.209577041627323,3.2207496030095855
3,30,254.59015368559994,255.79156616257808,1437.0092592592594,1437.9722222222222,5.273829034979965,4.209577041627323
4,30,228.43471389238928,229.089905301486,1408.2407407407406,1409.398148148148,6.2193607634696795,5.273829034979965
5,30,241.83894698785122,242.55119763880006,1225.8333333333333,1226.3425925925926,7.099010562158709,6.2193607634696795
6,30,241.77990187110413,242.34403405430967,1195.7407407407406,1195.101851851852,8.009865765886136,7.099010562158709
7,30,231.37282527865784,231.66270923500113,1217.2407407407406,1216.8055555555557,9.067303845096996,8.009865765886136
8,30,234.3765109476059,234.62719687674038,1077.9166666666667,1078.8796296296296,10.04996750303151,9.067303845096996
9,30,227.64725468247713,227.82446223840782,1077.0277777777778,1077.101851851852,10.757118479298125,10.04996750303151
10,30,219.921323224052,220.5584314209919,1098.1851851851852,1098.1666666666667,11.497848880095894,10.757118479298125
11,30,214.72896819978953,214.91100814973396,1030.0833333333333,1029.4444444444443,12.109091001333718,11.497848880095894
12,30,198.48249456821836,198.84408815587898,1124.9722222222222,1125.138888888889,12.807556292781596,12.109091001333718
13,30,210.69701469594267,210.86493119573228,981.3796296296297,980.8888888888889,13.534002919449897,12.807556292781596
14,30,224.97447387802544,225.37130387579842,940.6018518518518,940.4722222222222,14.213223355492133,13.534002919449897
15,30,206.35400902800853,206.30837782562136,910.0370370370371,908.9444444444445,14.990022927080933,14.213223355492133
16,30,208.35743709312763,208.35976659097417,855.5185185185185,855.1111111111111,15.857134762354208,14.990022927080933
17,30,207.39395044275864,207.5602861260177,859.0185185185185,859.0092592592592,16.73930680095249,15.857134762354208
18,30,184.38440037177534,184.43474986341897,1012.175925925926,1011.4722222222222,18.185193908963573,16.73930680095249
19,30,167.37014147546972,167.58349319338046,914.8888888888889,914.5555555555555,20.03230371924933,18.185193908963573
20,30,117.78380332629504,117.80757403574093,1379.75,1379.462962962963,36.47608118563621,20.03230371924933
1,31,289.55207733813756,290.8383793160619,1635.648148148148,1635.8148148148148,3.2207496030095855,0.0
2,31,246.65889409074111,247.53476826252532,1664.601851851852,1665.8796296296296,4.209577041627323,3.2207496030095855
3,31,254.65649677251517,255.2929466466101,1437.0648148148148,1437.8703703703704,5.273829034979965,4.209577041627323
4,31,227.20758812545813,228.0549037584194,1410.0555555555557,1411.5833333333333,6.2193607634696795,5.273829034979965
5,31,242.3545574547644,242.98407644072665,1230.8425925925926,1230.4351851851852,7.099010562158709,6.2193607634696795
6,31,239.45279461971754,240.04264271277157,1191.7407407407406,1191.611111111111,8.009865765886136,7.099010562158709
7,31,232.62691414690485,232.9958016015914,1219.6666666666667,1220.1203703703704,9.067303845096996,8.009865765886136
8,31,231.69753139357562,231.93412865994236,1079.6666666666667,1078.8333333333333,10.04996750303151,9.067303845096996
9,31,225.36627786380268,225.6609539345152,1078.8333333333333,1078.5833333333333,10.757118479298125,10.04996750303151
10,31,220.575152238816,220.98991192253231,1101.8055555555557,1101.9814814814815,11.497848880095894,10.757118479298125
11,31,213.31998644523597,213.85522534567085,1026.8055555555557,1026.5185185185185,12.109091001333718,11.497848880095894
12,31,203.88447500604798,204.29902692430144,1121.7777777777778,1121.7314814814815,12.807556292781596,12.109091001333718
13,31,208.51719332126424,208.76513482248922,978.6944444444445,978.3425925925926,13.534002919449897,12.807556292781596
14,31,211.96319010861205,212.1293903062828,937.8703703703703,937.5,14.213223355492133,13.534002919449897
15,31,204.62823531357665,204.82979972749575,904.5,904.4537037037037,14.990022927080933,14.213223355492133
16,31,209.8262688010578,209.88101569639235,861.7592592592592,861.6666666666666,15.857134762354208,14.990022927080933
17,31,206.50540619805113,206.57900796851573,857.6481481481482,856.8333333333334,16.73930680095249,15.857134762354208
18,31,187.05924789286377,187.1443126167215,1014.4537037037037,1014.2592592592592,18.185193908963573,16.73930680095249
19,31,167.45160099296226,167.3810633926336,916.0277777777778,915.4074074074074,20.03230371924933,18.185193908963573
20,31,117.41235950123456,117.52379844547953,1375.9537037037037,1375.9907407407406,36.47608118563621,20.03230371924933
1,32,288.2331270060618,288.24541579431195,1638.9166666666667,1640.0,3.2207496030095855,0.0
2,32,247.8112455147522,248.8654088806903,1667.6666666666667,1669.111111111111,4.209577041627323,3.2207496030095855
3,32,254.9780569127805,255.93560383891233,1437.9537037037037,1438.9907407407406,5.273829034979965,4.209577041627323
4,32,228.10596616252363,228.73703860937587,1411.4814814814815,1412.2407407407406,6.2193607634696795,5.273829034979965
5,32,243.0492473580498,243.77166166923465,1229.9722222222222,1230.5277777777778,7.099010562158709,6.2193607634696795
6,32,242.8664385689672,243.36266860442007,1185.0185185185185,1184.0740740740741,8.009865765886136,7.099010562158709
7,32,230.7709395909807,231.28913868213874,1216.4444444444443,1216.361111111111,9.067303845096996,8.009865765886136
8,32,233.32830269572358,233.52032231029378,1078.0,1077.8796296296296,10.04996750303151,9.067303845096996
9,32,221.80165096355418,222.22201294362415,1073.5740740740741,1072.5740740740741,10.757118479298125,10.04996750303151
10,32,220.1773982687681,220.52613719481164,1101.9074074074074,1102.0833333333333,11.497848880095894,10.757118479298125
11,32,213.54871655964982,213.93646344957756,1029.9814814814815,1029.212962962963,12.109091001333718,11.497848880095894
12,32,217.96363839435034,218.17722122942214,1123.1759259259259,1122.898148148148,12.807556292781596,12.109091001333718
13,32,209.886166998249,210.04408186541392,982.925925925926,982.6851851851852,13.534002919449897,12.807556292781596
14,32,212.96106114805468,213.17881541499133,934.5555555555555,934.0648148148148,14.213223355492133,13.534002919449897
15,32,203.7178516859385,203.8686282345213,906.324074074074,905.7314814814815,14.990022927080933,14.213223355492133
16,32,208.03798737487762,208.33632712379642,857.7777777777778,857.1666666666666,15.857134762354208,14.990022927080933
17,32,207.05105599753344,207.17899571350918,853.175925925926,853.6666666666666,16.73930680095249,15.857134762354208
18,32,187.7591647490129,188.35241498601374,1019.2129629629629,1019.5185185185185,18.185193908963573,16.73930680095249
19,32,169.734014256353,169.96460015479053,917.9444444444445,918.0277777777778,20.03230371924933,18.185193908963573
20,32,115.7385993753893,115.22184723525305,1379.4074074074074,1378.601851851852,36.47608118563621,20.03230371924933
1,33,280.8794082271158,280.7803635206787,1639.4074074074074,1640.5925925925926,3.2207496030095855,0.0
2,33,245.13173286956356,245.66716741627732,1663.0,1663.601851851852,4.209577041627323,3.2207496030095855
3,33,251.95438696614343,252.7773572337499,1436.6574074074074,1436.6296296296296,5.273829034979965,4.209577041627323
4,33,228.47019480709974,229.4231362684953,1412.5833333333333,1414.5462962962963,6.2193607634696795,5.273829034979965
5,33,241.82503010199628,242.6282174008226,1226.6944444444443,1227.6296296296296,7.099010562158709,6.2193607634696795
6,33,239.35746693936628,239.9843401595079,1192.3148148148148,1193.4814814814815,8.009865765886136,7.099010562158709
7,33,231.6088068614048,232.09856202859268,1217.7222222222222,1217.787037037037,9.067303845096996,8.009865765886136
8,33,231.49402799709424,232.3191600254148,1081.2222222222222,1081.111111111111,10.04996750303151,9.067303845096996
9,33,225.7474956766145,225.74870036536683,1083.4259259259259,1082.787037037037,10.757118479298125,10.04996750303151
10,33,217.72914454928852,218.04621806025403,1100.0092592592594,1099.75,11.497848880095894,10.757118479298125
11,33,212.1452259943109,212.5719973557651,1023.4722222222222,1023.8888888888889,12.109091001333718,11.497848880095894
12,33,202.49555843867785,202.87115385466515,1124.7685185185185,1124.537037037037,12.807556292781596,12.109091001333718
13,33,211.37000716548633,211.7902590831974,980.9722222222222,981.0648148148148,13.534002919449897,12.807556292781596
14,33,226.83267634990153,227.00916823025068,935.6018518518518,935.4537037037037,14.213223355492133,13.534002919449897
15,33,204.49531496741616,204.84778977891182,905.9814814814815,905.6388888888889,14.990022927080933,14.213223355492133
16,33,209.58859417017652,209.6990383706368,860.425925925926,859.1666666666666,15.857134762354208,14.990022927080933
17,33,206.82094107601029,206.87000595036864,853.8518518518518,853.3888888888889,16.73930680095249,15.857134762354208
18,33,185.79658573507288,186.21145202406734,1017.1851851851852,1016.6574074074074,18.185193908963573,16.73930680095249
19,33,166.98255650656975,167.12692850030126,914.8148148148148,914.324074074074,20.03230371924933,18.185193908963573
20,33,118.21009894662336,117.95284343381921,1375.3055555555557,1373.3796296296296,36.47608118563621,20.03230371924933
1,34,283.4652708679551,283.317337486306,1638.898148148148,1640.25,3.2207496030095855,0.0
2,34,247.13600966363305,247.80376288251122,1663.037037037037,1663.7962962962963,4.209577041627323,3.2207496030095855
3,34,254.4960234887701,255.4030520064458,1434.1666666666667,1435.4814814814815,5.273829034979965,4.209577041627323
4,34,228.8158254368856,229.51100421968422,1410.851851851852,1411.388888888889,6.2193607634696795,5.273829034979965
5,34,241.99089835381525,242.69274824287513,1228.9722222222222,1228.5648148148148,7.099010562158709,6.2193607634696795
6,34,240.51771295077958,241.25169245880437,1195.388888888889,1195.8425925925926,8.009865765886136,7.099010562158709
7,34,233.5994535396461,234.1450312245268,1222.4351851851852,1223.1666666666667,9.067303845096996,8.009865765886136
8,34,232.1675895854276,232.3858851378784,1078.2592592592594,1078.8796296296296,10.04996750303151,9.067303845096996
9,34,222.82371030961508,223.38787651278022,1075.851851851852,1075.4907407407406,10.757118479298125,10.04996750303151
10,34,218.60962885719616,218.62473108084146,1095.5925925925926,1095.1944444444443,11.497848880095894,10.757118479298125
11,34,214.38915269307637,214.61715865236033,1028.9259259259259,1028.361111111111,12.109091001333718,11.497848880095894
12,34,196.7124083996669,197.0626492010808,1123.8796296296296,1123.5,12.807556292781596,12.109091001333718
13,34,209.65487877182434,209.93741416507734,976.8518518518518,977.0092592592592,13.534002919449897,12.807556292781596
14,34,220.84088875781188,220.909751568006,942.4351851851852,941.4814814814815,14.213223355492133,13.534002919449897
15,34,205.8402000062688,205.9988849579073,909.6944444444445,909.0925925925926,14.990022927080933,14.213223355492133
16,34,210.23059574850626,210.6978734987853,860.6666666666666,860.7592592592592,15.857134762354208,14.990022927080933
17,34,205.20664538165954,205.30840256250517,854.7592592592592,854.3981481481482,16.73930680095249,15.857134762354208
18,34,186.7802522168302,187.07512092812343,1012.4444444444445,1012.0833333333334,18.185193908963573,16.73930680095249
19,34,168.0040238796685,168.12826651224609,913.6388888888889,913.4907407407408,20.03230371924933,18.185193908963573
20,34,120.36942578733851,120.3909473363651,1378.6666666666667,1377.1851851851852,36.47608118563621,20.03230371924933
1,35,286.39954335217413,286.2675638886366,1628.5277777777778,1629.2777777777778,3.2207496030095855,0.0
2,35,247.92605632762113,248.48044042762973,1668.75,1669.4907407407406,4.209577041627323,3.2207496030095855
3,35,255.05327802688055,255.29346775965328,1427.8333333333333,1427.6203703703704,5.273829034979965,4.209577041627323
4,35,227.43478845805458,228.37807940172263,1412.1203703703704,1413.8425925925926,6.2193607634696795,5.273829034979965
5,35,240.54650795013274,241.51954218393064,1226.9537037037037,1227.888888888889,7.099010562158709,6.2193607634696795
6,35,235.23741489397284,235.81824156912376,1186.6944444444443,1187.037037037037,8.009865765886136,7.099010562158709
7,35,235.20038084267128,235.38866159626534,1227.9814814814815,1227.4259259259259,9.067303845096996,8.009865765886136
8,35,232.48715466058985,233.5093732493961,1083.2592592592594,1083.4907407407406,10.04996750303151,9.067303845096996
9,35,223.43350575829209,223.52093532389142,1072.4444444444443,1072.2777777777778,10.757118479298125,10.04996750303151
10,35,222.52131852278592,222.68855296634626,1105.4259259259259,1104.138888888889,11.497848880095894,10.757118479298125
11,35,213.14828500687958,213.38095848201218,1030.111111111111,1029.8240740740741,12.109091001333718,11.497848880095894
12,35,203.84607497162813,204.10783967182903,1129.5648148148148,1129.2962962962963,12.807556292781596,12.109091001333718
13,35,209.785593614427,210.2063724329172,979.6944444444445,980.1203703703703,13.534002919449897,12.807556292781596
14,35,219.8373274381893,219.94487468987614,941.5277777777778,941.175925925926,14.213223355492133,13.534002919449897
15,35,205.51042770961564,205.82347169963177,907.8981481481482,908.1851851851852,14.990022927080933,14.213223355492133
16,35,211.71402066718085,211.89622106496404,858.2129629629629,858.2222222222222,15.857134762354208,14.990022927080933
17,35,206.97746798921938,207.12479198142245,856.8055555555555,856.2129629629629,16.73930680095249,15.857134762354208
18,35,187.76024354569685,187.88024193854454,1014.2592592592592,1013.7592592592592,18.185193908963573,16.73930680095249
19,35,166.51611457344657,166.72266273995126,912.2314814814815,912.0925925925926,20.03230371924933,18.185193908963573
20,35,119.70318405396684,119.1528641268491,1375.1203703703704,1374.037037037037,36.47608118563621,20.03230371924933
1,36,296.17237991531925,297.1980086671728,1637.8703703703704,1639.25,3.2207496030095855,0.0
2,36,247.28892633960118,248.4146032712,1660.5277777777778,1660.9722222222222,4.209577041627323,3.2207496030095855
3,36,255.1104157005475,255.6121748447926,1431.2314814814815,1431.2685185185185,5.273829034979965,4.209577041627323
4,36,227.58472063125646,228.433186202016,1412.2685185185185,1412.648148148148,6.2193607634696795,5.273829034979965
5,36,243.5571612410758,244.37389024989454,1231.7962962962963,1231.9351851851852,7.099010562158709,6.2193607634696795
6,36,242.55189462531413,243.4214105491235,1193.8148148148148,1193.138888888889,8.009865765886136,7.099010562158709
7,36,232.6540050196338,233.42195945035036,1216.8055555555557,1216.8703703703704,9.067303845096996,8.009865765886136
8,36,233.37371616212798,233.72029732276022,1080.8333333333333,1080.212962962963,10.04996750303151,9.067303845096996
9,36,223.57353845477368,224.20529126877705,1076.7222222222222,1077.0092592592594,10.757118479298125,10.04996750303151
10,36,219.992201905128,220.4290623422707,1101.888888888889,1101.5925925925926,11.497848880095894,10.757118479298125
11,36,213.50153047571814,213.86851420182407,1034.361111111111,1034.4444444444443,12.109091001333718,11.497848880095894
12,36,205.62038875067586,206.0296686977547,1121.5648148148148,1122.3148148148148,12.807556292781596,12.109091001333718
13,36,209.71587422440751,209.86494989186775,976.9537037037037,976.5833333333334,13.534002919449897,12.807556292781596
14,36,222.73593703553564,222.66801579784317,939.4074074074074,938.5,14.213223355492133,13.534002919449897
15,36,204.85850008366174,205.22340956390323,904.2870370370371,904.3888888888889,14.990022927080933,14.213223355492133
16,36,210.08330097799464,210.02366385204328,862.9166666666666,862.5370370370371,15.857134762354208,14.990022927080933
17,36,205.93045243726712,206.3339979298639,855.2777777777778,855.4907407407408,16.73930680095249,15.857134762354208
18,36,189.77260410393737,189.6325823143379,1018.2870370370371,1017.8055555555555,18.185193908963573,16.73930680095249
19,36,168.92828129162106,169.4683122809935,917.2870370370371,917.6111111111111,20.03230371924933,18.185193908963573
20,36,118.820653012414,118.13911961139058,1371.3148148148148,1370.8425925925926,36.47608118563621,20.03230371924933
1,37,293.66636932337195,294.6894800265291,1636.148148148148,1636.8703703703704,3.2207496030095855,0.0
2,37,248.36443679898105,249.1490294771155,1670.2962962962963,1671.5,4.209577041627323,3.2207496030095855
3,37,251.92760984608023,252.5515612680128,1433.101851851852,1433.8240740740741,5.273829034979965,4.209577041627323
4,37,228.12224723474154,228.86765611541287,1408.5462962962963,1409.5925925925926,6.2193607634696795,5.273829034979965
5,37,242.53241615574623,243.34350998762835,1232.6759259259259,1232.8425925925926,7.099010562158709,6.2193607634696795
6,37,240.2160697031406,240.50688036225418,1190.1759259259259,1189.3703703703704,8.009865765886136,7.099010562158709
7,37,233.24774338444416,233.75372235112062,1219.5740740740741,1219.9351851851852,9.067303845096996,8.009865765886136
8,37,231.8467767353242,232.04722696420794,1074.8055555555557,1075.0555555555557,10.04996750303151,9.067303845096996
9,37,223.24977063843903,223.3870695316023,1076.037037037037,1075.0925925925926,10.757118479298125,10.04996750303151
10,37,220.23295060415856,220.77065938174277,1104.9814814814815,1104.7962962962963,11.497848880095894,10.757118479298125
11,37,213.2395058495854,213.51120180530486,1027.4722222222222,1027.3333333333333,12.109091001333718,11.497848880095894
12,37,208.1557595510952,208.5515717961091,1126.851851851852,1126.7685185185185,12.807556292781596,12.109091001333718
13,37,210.74842573064308,210.98891766632576,981.3333333333334,980.8981481481482,13.534002919449897,12.807556292781596
14,37,222.77768700292177,220.64349438851707,939.0,937.8888888888889,14.213223355492133,13.534002919449897
15,37,203.8635593667326,204.12416253059487,900.9351851851852,900.7037037037037,14.990022927080933,14.213223355492133
16,37,207.45548897843182,208.18585728601204,857.0185185185185,856.9166666666666,15.857134762354208,14.990022927080933
17,37,206.01503294416946,206.05595749941898,856.0833333333334,856.2870370370371,16.73930680095249,15.857134762354208
18,37,191.02448119046855,191.42797419568393,1020.3796296296297,1020.3333333333334,18.185193908963573,16.73930680095249
19,37,169.35186676777357,169.42447691236103,915.25,915.2129629629629,20.03230371924933,18.185193908963573
20,37,116.6849186628364,116.02104330749161,1374.75,1374.1944444444443,36.47608118563621,20.03230371924933
1,38,277.9094932775898,280.13912365132416,1626.1574074074074,1626.6944444444443,3.2207496030095855,0.0
2,38,247.63823604905497,248.12299558772804,1664.1574074074074,1664.1944444444443,4.209577041627323,3.2207496030095855
3,38,252.71958537616229,253.87140227752593,1430.5092592592594,1431.4444444444443,5.273829034979965,4.209577041627323
4,38,228.3134305082356,228.99980607176127,1411.638888888889,1412.5833333333333,6.2193607634696795,5.273829034979965
5,38,240.58951573016674,241.431906123562,1225.6574074074074,1226.861111111111,7.099010562158709,6.2193607634696795
6,38,241.19950723882536,241.70537031148353,1195.7314814814815,1196.3333333333333,8.009865765886136,7.099010562158709
7,38,233.26428497254565,233.73126784058874,1217.5648148148148,1216.6851851851852,9.067303845096996,8.009865765886136
8,38,234.14066112313245,234.30526095278654,1083.111111111111,1082.4722222222222,10.04996750303151,9.067303845096996
9,38,224.73618234241565,224.89607096538896,1077.101851851852,1076.1296296296296,10.757118479298125,10.04996750303151
10,38,222.3349076512999,222.46788476894412,1103.1944444444443,1103.037037037037,11.497848880095894,10.757118479298125
11,38,214.55333536185717,214.91497435104884,1032.1851851851852,1032.4722222222222,12.109091001333718,11.497848880095894
12,38,204.33790586330286,204.57697561301023,1128.7314814814815,1128.5833333333333,12.807556292781596,12.109091001333718
13,38,211.86686380291147,212.3585834946462,982.4629629629629,983.0833333333334,13.534002919449897,12.807556292781596
14,38,236.2961829607147,236.60155060042587,945.8148148148148,945.425925925926,14.213223355492133,13.534002919449897
15,38,205.08687237061847,205.21668122720135,903.2962962962963,902.7870370370371,14.990022927080933,14.213223355492133
16,38,210.38420641048393,210.71891725274924,861.0555555555555,861.0185185185185,15.857134762354208,14.990022927080933
17,38,203.9062408546504,203.9739044267569,850.0370370370371,849.5462962962963,16.73930680095249,15.857134762354208
18,38,188.22970158995705,188.20205045280716,1015.0185185185185,1014.0833333333334,18.185193908963573,16.73930680095249
19,38,169.4068557223453,169.72166692766186,919.0925925925926,918.9722222222222,20.03230371924933,18.185193908963573
20,38,119.74537861207956,119.93016028715462,1372.898148148148,1373.0092592592594,36.47608118563621,20.03230371924933
1,39,290.50738317491044,290.0214800358338,1633.9074074074074,1636.1203703703704,3.2207496030095855,0.0
2,39,251.00694190040835,251.48405325334642,1673.3796296296296,1672.7407407407406,4.209577041627323,3.2207496030095855
3,39,251.31024026269532,251.64127198861846,1430.537037037037,1430.9351851851852,5.273829034979965,4.209577041627323
4,39,228.3460572561705,229.23107621468992,1411.8425925925926,1413.1296296296296,6.2193607634696795,5.273829034979965
5,39,241.4038390965252,242.07261931262704,1226.4074074074074,1226.7314814814815,7.099010562158709,6.2193607634696795
6,39,240.34440843688012,240.5568118086518,1186.611111111111,1187.6759259259259,8.009865765886136,7.099010562158709
7,39,232.01344199789034,232.48828573611317,1221.962962962963,1220.9444444444443,9.067303845096996,8.009865765886136
8,39,229.51192245554415,230.1071581537212,1079.101851851852,1079.9444444444443,10.04996750303151,9.067303845096996
9,39,226.35950706298485,226.70843432288717,1071.2962962962963,1071.2685185185185,10.757118479298125,10.04996750303151
10,39,220.68162207443777,220.84894352669306,1097.6851851851852,1097.9074074074074,11.497848880095894,10.757118479298125
11,39,214.28359468014943,214.5519070657634,1027.962962962963,1027.9537037037037,12.109091001333718,11.497848880095894
12,39,214.90492928858401,215.0812211082773,1126.9166666666667,1126.611111111111,12.807556292781596,12.109091001333718
